Value.Item1.Item1,Value.Item1.Item2,Value.Item1.Item3.X,Value.Item1.Item3.Y,Value.Item2.Item1.Item1,Value.Item2.Item1.Item2,Value.Item2.Item1.Item3,Value.Item2.Item1.Item4,Value.Item2.Item1.Item5,Value.Item2.Item2.Item1,Value.Item2.Item2.Item2,Value.Item2.Item2.Item3,Value.Item2.Item2.Item4,Value.Item2.Item2.Item5,Value.Item2.Item3.Item1,Value.Item2.Item3.Item2,Value.Item2.Item3.Item3,Value.Item2.Item3.Item4,Value.Item2.Item3.Item5,Value.Item2.Item4.Item1,Value.Item2.Item4.Item2,Value.Item2.Item4.Item3,Value.Item2.Item4.Item4,Value.Item2.Item4.Item5,Timestamp
87354570561400,0,NaN,NaN,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:19.1618560+01:00
87363327527668,1,41.080658,972.812195,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:27.9173888+01:00
87363367396117,2,22.7104874,1015.68158,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:27.9544192+01:00
87363407264566,3,32.7414818,1014.65375,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:27.9993600+01:00
87363447144734,4,26.1263676,1017.94263,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.0350592+01:00
87363487024454,5,18.4005775,1017.03607,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.0742144+01:00
87363526892862,6,15.9151392,1021.52869,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.1133952+01:00
87363566773030,7,23.4111271,1036.18079,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.1532928+01:00
87363607665933,8,6.89473677,1018.34601,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.1978496+01:00
87363647534423,9,6.27436304,1018.73663,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.2342144+01:00
87363687414061,10,6.09269857,1017.21014,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.2748928+01:00
87363727282755,11,14.0112877,1021.59045,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.3136640+01:00
87363767162515,12,7.90572405,1017.95117,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.3545088+01:00
87363807042642,13,18.700676,1019.22937,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.3948672+01:00
87363846911213,14,6.80636597,1019.99823,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.4400384+01:00
87363886779906,15,12.0309086,1026.89771,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.4732416+01:00
87363926648355,16,37.2650604,1024.97522,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.5136384+01:00
87363966516438,17,17.476963,1027.24719,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.5526784+01:00
87364006396728,18,24.6098347,1020.05634,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.5942272+01:00
87364046265177,19,20.5895329,1016.29828,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.6320896+01:00
87364086145059,20,10.5936565,1024.57898,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.6746752+01:00
87364126025024,21,25.7490788,1022.55597,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.7147904+01:00
87364165893106,22,43.0777321,1016.36383,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.7534848+01:00
87364205762125,23,36.2033768,1017.84003,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.7932800+01:00
87364246666381,24,6.1439867,1020.47107,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.8329216+01:00
87364286534911,25,15.9210148,1027.04858,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.8760448+01:00
87364326403523,26,30.1641541,1028.09888,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.9121664+01:00
87364366294636,27,13.2198725,1012.15338,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.9529344+01:00
87364406163003,28,8.43076897,1035.75586,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:28.9916160+01:00
87364446031412,29,15.0887804,1016.91547,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:29.0333440+01:00
87364485911701,30,9.88733864,1021.44598,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:29.0722176+01:00
87364525779743,31,22.9614868,1030.73413,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:29.1136640+01:00
87364565648681,32,22.5037251,1018.98267,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:29.1527936+01:00
87364605517008,33,24.7446194,1028.27759,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:29.1939072+01:00
87364645385457,34,26.4889069,1020.29993,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:29.2335872+01:00
87364685265339,35,21.0774765,1022.50739,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:29.2714624+01:00
87364725145426,36,27.551321,1017.94293,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:29.3124992+01:00
87364765014037,37,23.7688828,1018.1355,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-04T12:58:29.3519232+01:00
