Value.Item1.Item1.Item1,Value.Item1.Item1.Item2,Value.Item1.Item1.Item3.X,Value.Item1.Item1.Item3.Y,Value.Item1.Item2.Item1.Item1,Value.Item1.Item2.Item1.Item2,Value.Item1.Item2.Item1.Item3,Value.Item1.Item2.Item1.Item4,Value.Item1.Item2.Item1.Item5,Value.Item1.Item2.Item2.Item1,Value.Item1.Item2.Item2.Item2,Value.Item1.Item2.Item2.Item3,Value.Item1.Item2.Item2.Item4,Value.Item1.Item2.Item2.Item5,Value.Item1.Item2.Item3.Item1,Value.Item1.Item2.Item3.Item2,Value.Item1.Item2.Item3.Item3,Value.Item1.Item2.Item3.Item4,Value.Item1.Item2.Item3.Item5,Value.Item1.Item2.Item4.Item1,Value.Item1.Item2.Item4.Item2,Value.Item1.Item2.Item4.Item3,Value.Item1.Item2.Item4.Item4,Value.Item1.Item2.Item4.Item5,Value.Item2,Timestamp
174469892625854,0,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:31.2198656+01:00
174471501952594,1,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:32.8300160+01:00
174471541821532,2,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:32.8643328+01:00
174471582714720,3,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:32.9038720+01:00
174471622594236,4,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:32.9426944+01:00
174471662463174,5,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:32.9798144+01:00
174471702331460,6,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.0216192+01:00
174471742200275,7,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.0597632+01:00
174471782068765,8,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.1012736+01:00
174471821949095,9,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.1418624+01:00
174471861817503,10,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.1806336+01:00
174471902722044,11,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.2216832+01:00
174471943615151,12,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.2622208+01:00
174471983483396,13,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.3033728+01:00
174472023352130,14,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.3412096+01:00
174472063220945,15,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.3816576+01:00
174472103089720,16,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.4218368+01:00
174472142969480,17,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.4626432+01:00
174472182849322,18,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.5023744+01:00
174472222717975,19,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.5412352+01:00
174472263611285,20,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.5841408+01:00
174472303468300,21,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.6228864+01:00
174472343348346,22,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.6623360+01:00
174472383216958,23,43.7974701,541.061584,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.7017472+01:00
174472423085407,24,57.2108803,522.427063,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.7425408+01:00
174472462954303,25,81.2117157,487.62677,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.7833728+01:00
174472502834308,26,103.07946,454.720062,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.8218624+01:00
174472542703042,27,121.704437,422.882355,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.8614144+01:00
174472583607135,28,149.663315,395.828583,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.9026176+01:00
174472623475950,29,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.9414400+01:00
174472663344521,30,226.5811,349.924652,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:33.9821568+01:00
174472703213174,31,229.753067,335.671326,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.0225920+01:00
174472743093300,32,231.266479,317.216583,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.0610176+01:00
174472782961668,33,240.692642,295.186157,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.1042560+01:00
174472822830524,34,217.352814,298.523468,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.1414272+01:00
174472862710366,35,228.121063,276.732971,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.1816320+01:00
174472902578489,36,227.550903,265.271271,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.2212608+01:00
174472942435790,37,223.820465,256.654846,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.2614272+01:00
174472982313638,38,221.802826,247.714279,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.3035904+01:00
174473022184528,39,222.821686,239.731323,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.3401856+01:00
174473062052977,40,222.718842,235.856125,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.3803904+01:00
174473101932697,41,223.280334,234.185516,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.4211712+01:00
174473141801268,42,228.565262,232.775345,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.4617472+01:00
174473181681761,43,226.757355,238.945343,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.5002112+01:00
174473222575153,44,219.599258,252.991257,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.5429248+01:00
174473262443358,45,247.48085,317.477478,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.5811200+01:00
174473302311888,46,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.6213632+01:00
174473342180174,47,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.6615680+01:00
174473382060301,48,245.5,525.567627,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.7015424+01:00
174473421929239,49,248.841003,527.270813,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.7410176+01:00
174473461809162,50,244.955734,531.458984,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.7827712+01:00
174473501677408,51,230.377365,308.265411,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.8209920+01:00
174473541546304,52,249.44548,526.164612,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.8601088+01:00
174473581414875,53,248.679504,528.990662,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.9030144+01:00
174473621283487,54,248.780563,526.774536,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.9418752+01:00
174473661151814,55,251.04538,527.118408,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:34.9807616+01:00
174473701031941,56,318.524231,272.387726,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.0205184+01:00
174473740900308,57,313.58194,256.566284,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.0591104+01:00
174473780769164,58,302.561096,236.69371,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.1018112+01:00
174473820648966,59,289.840912,222.271774,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.1396224+01:00
174473861542194,60,275.06366,215.779556,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.1799040+01:00
174473901410725,61,254.51799,209.132736,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.2220672+01:00
174473941279377,62,233.593689,212.14035,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.2613120+01:00
174473981159463,63,209.497864,229.924149,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.3019392+01:00
174474021028238,64,199.656601,240.824951,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.3409408+01:00
174474060907999,65,191.903793,253.299377,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.3801472+01:00
174474100776610,66,188.093918,271.277618,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.4216448+01:00
174474140644897,67,210.905838,294.507538,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.4600576+01:00
174474180513549,68,199.315948,283.720154,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.5003392+01:00
174474220382283,69,196.619339,281.366486,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.5409024+01:00
174474260250976,70,193.504623,277.122498,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.5806848+01:00
174474300119667,71,191.302719,272.96344,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.6200576+01:00
174474339999713,72,191.667404,271.726288,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.6604416+01:00
174474379868162,73,187.247055,271.721436,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.7000320+01:00
174474419748126,74,186.778519,276.01709,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.7403008+01:00
174474459616453,75,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.7813376+01:00
174474500509643,76,NaN,NaN,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.8206592+01:00
174474540378621,77,170.522202,259.013702,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.8607744+01:00
174474580258463,78,172.440231,265.330933,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.9028864+01:00
174474620127115,79,166.508987,261.847931,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.9396224+01:00
174474659995359,80,159.527679,260.301453,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:35.9786368+01:00
174474699875732,81,152.429092,259.60202,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.0204288+01:00
174474739744057,82,143.952911,256.080353,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.0590208+01:00
174474779612669,83,134.695206,250.645966,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.0978944+01:00
174474819481118,84,123.885307,245.137024,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.1385600+01:00
174474859349729,85,114.066124,238.748016,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.1790336+01:00
174474899218789,86,106.172234,233.463165,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.2185856+01:00
174474939098305,87,96.0704575,229.059387,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.2585344+01:00
174474978967039,88,85.8762283,223.697815,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.2984832+01:00
174475018847085,89,76.6202927,219.16217,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.3380224+01:00
174475058715656,90,65.929985,215.712021,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.3784704+01:00
174475098584145,91,58.0706482,211.880936,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.4180480+01:00
174475139477252,92,51.3445091,207.223068,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.4584832+01:00
174475179346149,93,49.042942,202.513687,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.4974848+01:00
174475219225909,94,51.1703987,199.552795,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.5388032+01:00
174475259094521,95,51.1112709,195.187347,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.5782016+01:00
174475298974648,96,50.3056335,193.798248,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.6186624+01:00
174475338842975,97,50.9584084,194.047638,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.6585088+01:00
174475378711831,98,53.4749718,197.683594,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.6985984+01:00
174475418580483,99,53.7648315,201.390671,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.7385984+01:00
174475458448892,100,54.607811,206.404205,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.7768192+01:00
174475498317585,101,52.1934395,210.885239,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.8168704+01:00
174475538197589,102,51.0412827,212.1633,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.8574080+01:00
174475578063516,103,48.6605759,213.121536,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.8980352+01:00
174475617934610,104,49.1352348,214.721207,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.9368064+01:00
174475657812132,105,51.2254486,214.792526,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:36.9770752+01:00
174475697683185,106,49.7214203,214.013885,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.0188288+01:00
174475737551553,107,55.1230621,214.65567,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.0569088+01:00
174475778444823,108,56.7627182,215.413376,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.0969984+01:00
174475818324705,109,45.0995522,230.380539,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.1376384+01:00
174475858193317,110,53.5631294,227.043243,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.1774208+01:00
174475898061847,111,52.5752945,233.175507,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.2184704+01:00
174475937942096,112,52.6677208,242.023163,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.2566784+01:00
174475977810586,113,53.5066948,247.633835,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.2970496+01:00
174476017679076,114,55.7346458,253.315521,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.3368576+01:00
174476057547810,115,57.8599052,259.523163,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.3769600+01:00
174476097416421,116,61.2837486,266.656128,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.4162048+01:00
174476137284992,117,62.9008713,272.091431,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.4557696+01:00
174476177164875,118,65.3764267,276.546692,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.4954112+01:00
174476217033406,119,67.6182709,279.83313,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.5362944+01:00
174476256913451,120,69.9155807,282.765289,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.5777408+01:00
174476296781900,121,71.6115341,285.365021,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.6156416+01:00
174476336650593,122,72.399437,286.027863,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.6559616+01:00
174476376519042,123,73.4696503,290.039825,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.6949760+01:00
174476417423501,124,74.7255478,293.228149,1,356,396,158,198,2,115,155,373,412,3,0,0,0,0,4,0,0,0,0,False,2024-07-26T15:53:37.7371904+01:00
